"Species"	"Country"	"Code"	"D12"	"R"	"S"
"Tectona grandis L.F."	"Togo"	"0055"	0.74	0.33	20
"Tectona grandis L.F."	"Togo"	"0057"	0.70	0.33	20
"Tectona grandis L.F."	"Togo"	"0059"	0.71	0.33	20
"Tectona grandis L.F."	"Togo"	"0061"	0.72	0.29	23
"Tectona grandis L.F."	"Cameroun"	"0063"	0.74	0.32	21
"Tectona grandis L.F."	"Cameroun"	"0065"	0.69	0.31	22
"Tectona grandis L.F."	"Cameroun"	"0067"	0.76	0.32	21
"Tectona grandis L.f."	"Togo"	"0752"	0.65	0.30	22
"Tectona grandis L.f."	"Bénin"	"0753"	0.78	0.38	21
"Tectona grandis L.f."	"Bénin"	"0754"	0.67	0.26	29
"Tectona grandis L.f."	"Indonésie Java"	"0799"	0.69	0.19	30
"Tectona grandis L.f."	"Thaïlande"	"0800"	0.62	0.22	29
"Tectona grandis L.f."	"Rép. Congo"	"0840"	0.80	0.22	29
"Tectona grandis L.f."	"Côte d'Ivoire"	"0865"	0.63	0.24	26
"Tectona grandis L.f."	"Togo"	"0895"	0.75	0.23	36
"Tectona grandis L.f."	"Togo"	"0896"	0.62	0.18	37
"Tectona grandis L.f."	"Togo"	"0897"	0.73	0.17	39
"Tectona grandis L.f."	"Togo"	"0898"	0.82	0.31	25
"Tectona grandis L.f."	"Togo"	"0899"	0.62	0.29	30
"Tectona grandis L.f."	"Togo"	"0900"	0.57	0.27	27
"Tectona grandis L.f."	"Togo"	"0903"	0.62	0.31	28
"Tectona grandis L.f."	"Togo"	"0904"	0.63	0.20	29
"Tectona grandis L.f."	"Togo"	"0905"	0.66	0.28	23
"Tectona grandis L.f."	"Togo"	"1026"	0.60	0.19	27
"Tectona grandis L.f."	"Rép. Congo"	"1035"	0.68	0.21	34
"Tectona grandis L.f."	"Togo"	"1074"	0.72	0.39	19
"Tectona grandis L.f."	"Togo"	"1094"	0.64	0.28	24
"Tectona grandis L.f."	"Côte d'Ivoire"	"1498"	0.65	0.35	23
"Tectona grandis L.f."	"Côte d'Ivoire"	"1578"	0.65	0.31	24
"Tectona grandis L.f."	"Côte d'Ivoire"	"1579"	0.64	0.33	25
"Tectona grandis L.f."	"Côte d'Ivoire"	"1590"	0.70	0.39	20
"Tectona grandis L.f."	"Bénin"	"2311"	0.59	0.34	25
"Tectona grandis L.f."	"Bénin"	"2312"	0.64	0.38	22
"Tectona grandis L.f."	"Bénin"	"2315"	0.64	0.37	21
"Tectona grandis L.f."	"Bénin"	"2316"	0.70	0.37	23
"Tectona grandis L.f."	"Bénin"	"2319"	0.69	0.40	21
"Tectona grandis L.f."	"Bénin"	"2320"	0.63	0.36	22
"Tectona grandis L.f."	"Burkina faso"	"2503"	0.66	0.44	21
"Tectona grandis L.f."	"Burkina faso"	"2504"	0.64	0.38	22
"Tectona grandis L.f."	"Burkina faso"	"2509"	0.64	0.34	20
"Tectona grandis L.f."	"Burkina faso"	"2510"	0.65	0.40	21
"Tectona grandis L.f."	"Myanmar"	"2637"	0.70	0.37	22
"Tectona grandis L.f."	"Bénin"	"2892P"	0.69	0.39	19
"Tectona grandis L.f."	"Bénin"	"2894P"	0.62	0.31	21
"Tectona grandis L.f."	"Bénin"	"2899P"	0.59	0.36	20
"Tectona grandis L.f."	"Bénin"	"2943P"	0.58	0.35	19
"Terminalia amazonia Exell"	"Guyane francaise"	"1858"	0.90	0.58	26
"Terminalia avicennioides Guill. et Perr."	"Mali"	"0297"	0.89	0.41	30
"Terminalia bellirica Roxb."	"Vietnam"	"0514"	0.63	0.39	30
"Terminalia benzoin L.f."	"Réunion"	"0748"	0.85	0.36	34
"Terminalia catappa L."	"Guadeloupe"	"0198"	0.68	0.32	25
"Terminalia catappa L."	"Guadeloupe"	"2781"	0.53	0.37	24
"Terminalia catappa L."	"Guadeloupe"	"2792"	0.57	0.40	24
"Terminalia catappa L."	"Martinique"	"3075"	0.50	0.33	27
"Terminalia catappa L."	"Martinique"	"3085"	0.51	0.34	26
"Terminalia catappa L."	"Martinique"	"3109"	0.52	0.38	24
"Terminalia catappa L."	"Martinique"	"3163"	0.48	0.37	24
"Terminalia catappa L."	"Martinique"	"3167"	0.46	0.37	24
"Terminalia guianensis Eichl."	"Guyane francaise"	"1857"	0.89	0.58	24
"Terminalia guianensis Eichl."	"Guyane francaise"	"1859"	0.89	0.55	26
"Terminalia ivorensis A.Chev."	"Côte d'Ivoire"	"0043"	0.51	0.33	30
"Terminalia ivorensis A.Chev."	"Côte d'Ivoire"	"0108"	0.55	0.36	26
"Terminalia ivorensis A.Chev."	"Côte d'Ivoire"	"0122"	0.58	0.44	21
"Terminalia ivorensis A.Chev."	"Côte d'Ivoire"	"0603"	0.45	0.27	31
"Terminalia ivorensis A.Chev."	"Côte d'Ivoire"	"0832"	0.51	0.26	30
"Terminalia ivorensis A.Chev."	"Côte d'Ivoire"	"1458"	0.50	0.36	25
"Terminalia ivorensis A.Chev."	"Côte d'Ivoire"	"1487"	0.41	0.33	27
"Terminalia ivorensis A.Chev."	"Côte d'Ivoire"	"1495"	0.48	0.29	33
"Terminalia ivorensis A.Chev."	"Côte d'Ivoire"	"2196"	0.58	0.38	23
"Terminalia ivorensis A.Chev."	"Côte d'Ivoire"	"2204"	0.39	0.33	24
"Terminalia mantaly H.Perr."	"Madagascar"	"0792"	0.64	0.28	37
"Terminalia mantaly H.Perr."	"Madagascar"	"1449"	0.64	0.45	25
"Terminalia mantaly H.Perr."	"Madagascar"	"1455"	0.63	0.48	22
"Terminalia mantaly H.Perr."	"Madagascar"	"1469"	0.69	0.46	29
"Terminalia mantaly H.Perr."	"Madagascar"	"1470"	0.65	0.48	27
"Terminalia sp"	"Madagascar"	"1228"	0.84	0.70	24
"Terminalia superba Engl. et Diels"	"Gabon"	"0066"	0.48	0.34	31
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"0156"	0.57	0.42	25
"Terminalia superba Engl. et Diels"	"Côte d'Ivoire"	"0265"	0.64	0.32	37
"Terminalia superba Engl. et Diels"	"Côte d'Ivoire"	"0266"	0.54	0.30	32
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"0366"	0.62	0.39	30
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"0466"	0.57	0.38	26
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"0467"	0.54	0.37	25
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"0468"	0.44	0.35	28
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"0469"	0.55	0.42	27
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"0470"	0.49	0.37	24
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"0471"	0.56	0.44	28
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"0472"	0.53	0.42	24
"Terminalia superba Engl. et Diels"	"Cameroun"	"0542"	0.52	0.35	24
"Terminalia superba Engl. et Diels"	"Cameroun"	"0619"	0.52	0.26	36
"Terminalia superba Engl. et Diels"	"Cameroun"	"0620"	0.52	0.29	32
"Terminalia superba Engl. et Diels"	"Cameroun"	"0760"	0.60	0.39	28
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"0790"	0.64	0.39	32
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"0791"	0.59	0.31	38
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"0826"	0.56	0.39	31
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"0844"	0.52	0.29	32
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"0845"	0.49	0.30	30
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"0846"	0.50	0.33	37
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"0847"	0.55	0.37	34
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"0848"	0.58	0.32	39
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"0849"	0.45	0.23	36
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"0856"	0.73	0.40	32
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"0859"	0.46	0.29	29
"Terminalia superba Engl. et Diels"	"Cameroun"	"0887"	0.63	0.39	29
"Terminalia superba Engl. et Diels"	"RCA"	"0914"	0.42	0.32	29
"Terminalia superba Engl. et Diels"	"RCA"	"0952"	0.57	0.34	32
"Terminalia superba Engl. et Diels"	"Cameroun"	"1056"	0.50	0.28	36
"Terminalia superba Engl. et Diels"	"Cameroun"	"1057"	0.53	0.36	26
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"1769"	0.40	0.33	24
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"1773"	0.43	0.23	33
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"1776"	0.37	0.21	37
"Terminalia superba Engl. et Diels"	"RCA"	"1830"	0.58	0.43	24
"Terminalia superba Engl. et Diels"	"RCA"	"1836"	0.57	0.45	23
"Terminalia superba Engl. et Diels"	"Côte d'Ivoire"	"1877"	0.68	0.46	27
"Terminalia superba Engl. et Diels"	"Côte d'Ivoire"	"1887"	0.66	0.43	26
"Terminalia superba Engl. et Diels"	"Côte d'Ivoire"	"1892"	0.57	0.41	25
"Terminalia superba Engl. et Diels"	"Cameroun"	"1893"	0.57	0.43	24
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"1895"	0.64	0.43	27
"Terminalia superba Engl. et Diels"	"Côte d'Ivoire"	"1897"	0.54	0.37	26
"Terminalia superba Engl. et Diels"	"Côte d'Ivoire"	"1898"	0.59	0.42	25
"Terminalia superba Engl. et Diels"	"Côte d'Ivoire"	"1899"	0.58	0.43	27
"Terminalia superba Engl. et Diels"	"Côte d'Ivoire"	"1900"	0.66	0.50	25
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"1901"	0.51	0.36	27
"Terminalia superba Engl. et Diels"	"Côte d'Ivoire"	"1904"	0.68	0.43	29
"Terminalia superba Engl. et Diels"	"Cameroun"	"1908"	0.60	0.44	27
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"1914"	0.57	0.42	29
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"1918"	0.58	0.41	26
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"1919"	0.60	0.38	27
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"1920"	0.54	0.38	28
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"1921"	0.52	0.37	24
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"1922"	0.44	0.34	27
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"1923"	0.55	0.38	24
"Terminalia superba Engl. et Diels"	"Cameroun"	"1924"	0.60	0.40	26
"Terminalia superba Engl. et Diels"	"RCA"	"1925"	0.52	0.39	25
"Terminalia superba Engl. et Diels"	"RCA"	"1926"	0.55	0.42	26
"Terminalia superba Engl. et Diels"	"RCA"	"1929"	0.54	0.38	26
"Terminalia superba Engl. et Diels"	"Cameroun"	"1932"	0.58	0.45	26
"Terminalia superba Engl. et Diels"	"Cameroun"	"1938"	0.65	0.43	26
"Terminalia superba Engl. et Diels"	"Cameroun"	"1984"	0.53	0.50	21
"Terminalia superba Engl. et Diels"	"Gabon"	"1989"	0.55	0.40	25
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"1996"	0.55	0.37	26
"Terminalia superba Engl. et Diels"	"Gabon"	"1998"	0.53	0.37	25
"Terminalia superba Engl. et Diels"	"Côte d'Ivoire"	"2495"	0.48	0.37	24
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"0791A"	0.42	0.28	40
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"0846A"	0.60	0.43	29
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"0847A"	0.63	0.38	32
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"0848A"	0.59	0.34	34
"Terminalia superba Engl. et Diels"	"Rép. Congo"	"0856A"	0.61	0.39	30
"Terminalia superba Engl. et Diels"	"Côte d'Ivoire"	"1877A"	0.61	0.45	30
"Terminalia superba Engl. et Diels"	"Côte d'Ivoire"	"1887A"	0.52	0.41	26
"Terminalia superba Engl. et Diels"	"Côte d'Ivoire"	"1892A"	0.47	0.39	26
"Terminalia superba Engl. et Diels"	"Côte d'Ivoire"	"1897A"	0.46	0.36	28
"Terminalia superba Engl. et Diels"	"Côte d'Ivoire"	"1898A"	0.51	0.40	27
"Terminalia superba Engl. et Diels"	"Côte d'Ivoire"	"1899A"	0.55	0.46	28
"Terminalia superba Engl. et Diels"	"Côte d'Ivoire"	"1900A"	0.55	0.42	28
"Terminalia superba Engl. et Diels"	"Côte d'Ivoire"	"1904A"	0.69	0.49	32
"Terminalia superba Engl. et Diels"	"Cameroun"	"1908A"	0.44	0.34	28
"Terminalia superba Engl. et Diels"	"Cameroun"	"1924A"	0.56	0.38	33
"Terminalia superba Engl. et Diels"	"Cameroun"	"1984A"	0.40	0.24	36
"Terminalia superba Engl. et Diels"	"Bénin"	"2895P"	0.55	0.40	23
"Terminalia superba Engl. et Diels"	"Bénin"	"2913P"	0.54	0.39	27
"Terminalia superba Engl. et Diels"	"Bénin"	"2942P"	0.54	0.42	24
"Terminalia superba Engl. et Diels"	"Bénin"	"2944P"	0.45	0.34	25
"Terminalia superba Engl. et Diels"	"Burundi"	"2947P"	0.45	0.32	24
"Terminalia superba Engl. et Diels"	"Burundi"	"2949P"	0.43	0.33	24
"Terminalia superba Engl. et Diels"	"Burundi"	"2950P"	0.46	0.31	26
"Terminalia tetrandra R.Cap."	"Madagascar"	"1064"	0.65	0.43	23
"Terminalia tetrandra R.Cap."	"Madagascar"	"1523"	0.63	0.48	24
"Terminalia tetrandra R.Cap."	"Madagascar"	"1605"	0.62	0.38	30
"Testulea gabonensis Pellegr."	"Gabon"	"0110"	0.79	0.38	28
"Testulea gabonensis Pellegr."	"Gabon"	"0572"	0.64	0.37	28
"Testulea gabonensis Pellegr."	"Gabon"	"0860"	0.74	0.44	25
"Testulea gabonensis Pellegr."	"Gabon"	"1137"	0.75	0.31	27
"Testulea gabonensis Pellegr."	"Rép. Congo"	"1602"	0.71	0.52	20
"Testulea gabonensis Pellegr."	"Rép. Congo"	"1912"	0.69	0.49	23
"Tetraberlinia bifoliolata Haum."	"Gabon"	"0102"	0.54	0.44	25
"Tetraberlinia bifoliolata Haum."	"Rép. Congo"	"0392"	0.53	0.43	27
"Tetraberlinia bifoliolata Haum."	"Rép. Congo"	"0482"	0.60	0.39	28
"Tetraberlinia bifoliolata Haum."	"Cameroun"	"0714"	0.61	0.37	35
"Tetraberlinia bifoliolata Haum."	"Cameroun"	"0740"	0.56	0.33	36
"Tetraberlinia bifoliolata Haum."	"Gabon"	"1625"	0.52	0.49	19
"Tetraberlinia bifoliolata Haum."	"Gabon"	"1660"	0.61	0.37	29
"Tetraberlinia bifoliolata Haum."	"Cameroun"	"0740A"	0.57	0.32	33
"Tetraberlinia tubmaniana J.Leon."	"Libéria"	"2457"	0.70	0.53	29
"Tetraberlinia tubmaniana J.Leon."	"Libéria"	"2461"	0.62	0.49	28
"Tetraberlinia tubmaniana J.Leon."	"Libéria"	"2474"	0.59	0.49	27
"Tetraclinis articulata Mast."	"Maroc"	"0143"	0.67	0.34	23
"Tetraclinis articulata Mast."	"Algérie"	"2280"	0.69	0.43	28
"Tetraclinis articulata Mast."	"Algérie"	"2281"	0.84	0.49	24
"Tetraclinis articulata Mast."	"Algérie"	"2282"	0.83	0.42	25
"Tetraclinis articulata Mast."	"Algérie"	"2288"	0.77	0.45	23
"Tetraclinis articulata Mast."	"Algérie"	"2289"	0.71	0.40	25
"Tetraclinis articulata Mast."	"Maroc"	"2322"	0.74	0.44	24
"Tetraclinis articulata Mast."	"Maroc"	"2323"	0.83	0.49	22
"Tetraclinis articulata Mast."	"Maroc"	"2326"	0.89	0.50	20
"Tetraclinis articulata Mast."	"Maroc"	"2329"	0.68	0.43	22
"Tetragastris altissima Swart."	"Guyane francaise"	"1490"	0.83	0.41	30
"Tetragastris altissima Swart."	"Guyane francaise"	"1603"	0.81	0.50	23
"Tetragastris altissima Swart."	"Guyane francaise"	"2285"	0.78	0.46	23
"Tetragastris altissima Swart."	"Guyane francaise"	"2287"	0.80	0.50	24
"Tetragastris altissima Swart."	"Guyane francaise"	"0073G"	0.91	0.49	32
"Tetragastris hostmannii O.Ktze."	"Guyane francaise"	"1220G"	0.89	0.48	31
"Tetragastris panamensis O.Ktze."	"Guyane francaise"	"0234"	0.92	0.53	28
"Tetragastris panamensis O.Ktze."	"Guyane francaise"	"0702"	0.98	0.60	24
"Tetragastris panamensis O.Ktze."	"Guyane francaise"	"1601"	0.93	0.60	26
"Tetragastris panamensis O.Ktze."	"Guyane francaise"	"2215"	0.99	0.59	24
"Tetragastris sp"	"Guyane francaise"	"2732"	0.77	0.48	24
"Tetragastris sp"	"Guyane francaise"	"0234G"	0.86	0.49	31
"Tetragastris sp"	"Brésil Amazonie"	"2651C"	0.85	0.51	26
"Tetramerista sp"	"Malaisie péninsulaire"	"2690C"	0.73	0.51	30
"Tetrapleura tetraptera Taub."	"Cameroun"	"0282"	0.61	0.39	24
"Thuya plicata D.Don"	"Canada"	"2743C"	0.38	0.27	23
"Thuya plicata D.Don"	"Etats-Unis"	"2751C"	0.38	0.30	25
"Thuya sp"	"Amérique Nord"	"0037V"	0.52	0.48	36
"Thyrsodium guianense Sagot"	"Guyane francaise"	"0453G"	0.88	0.54	29
"Thyrsodium spruceanum Benth."	"Guyane francaise"	"2314"	0.62	0.50	27
"Thyrsodium spruceanum Benth."	"Guyane francaise"	"2317"	0.59	0.46	30
"Thyrsodium spruceanum Benth."	"Guyane francaise"	"2345"	0.63	0.47	28
"Tieghemella africana Pierre"	"Gabon"	"0097"	0.72	0.44	29
"Tieghemella africana Pierre"	"Gabon"	"0123"	0.67	0.40	27
"Tieghemella africana Pierre"	"Gabon"	"1142"	0.71	0.46	24
"Tieghemella africana Pierre"	"Rép. Congo"	"1896"	0.78	0.48	26
"Tieghemella heckelii Pierre"	"Côte d'Ivoire"	"0040"	0.70	0.36	31
"Tieghemella heckelii Pierre"	"Côte d'Ivoire"	"1059"	0.72	0.46	27
"Tieghemella heckelii Pierre"	"Côte d'Ivoire"	"1083"	0.62	0.38	31
"Tieghemella heckelii Pierre"	"Côte d'Ivoire"	"1141"	0.68	0.39	27
"Tieghemella heckelii Pierre"	"Côte d'Ivoire"	"2244"	0.64	0.42	26
"Tinopsis apiculata Radlk. var.dasyphylla R.Cap."	"Madagascar"	"1565"	0.83	0.48	32
"Toona sureni Merr."	"Vietnam"	"0132"	0.78	0.56	23
"Tovomita carinata Eyma"	"Guyane francaise"	"1250G"	0.95	0.55	37
"Trattinickia burserifolia Sw."	"Guyane francaise"	"0371G"	0.60	0.36	39
"Trattinickia rhoifolia Willd."	"Guyane francaise"	"1505"	0.64	0.47	27
"Trattinickia rhoifolia Willd. s.willdenowii"	"Guyane francaise"	"1875"	0.53	0.45	29
"Trattinickia sp"	"Brésil Amazonie"	"2648C"	0.46	0.39	29
"Trema orientalis Bl."	"Comores"	"0312"	0.47	0.40	27
"Trichilia tessmannii Harms"	"Côte d'Ivoire"	"2369"	0.59	0.42	26
"Trichoscypha arborea A.Chev."	"Côte d'Ivoire"	"0218"	0.73	0.53	27
"Trichoscypha arborea A.Chev."	"Côte d'Ivoire"	"0370"	0.78	0.50	38
"Trichoscypha sp"	"Gabon"	"2589"	0.75	0.49	30
"Triplaris weigeltiana (Reichb.) O.Ktze."	"Surinam"	"0551"	0.59	0.42	23
"Triplochiton scleroxylon K.Schum."	"Côte d'Ivoire"	"0011"	0.42	0.32	27
"Triplochiton scleroxylon K.Schum."	"Cameroun"	"0018"	0.32	0.34	26
"Triplochiton scleroxylon K.Schum."	"Côte d'Ivoire"	"0062"	0.39	0.33	26
"Triplochiton scleroxylon K.Schum."	"Côte d'Ivoire"	"0547"	0.36	0.23	38
"Triplochiton scleroxylon K.Schum."	"Côte d'Ivoire"	"0569"	0.42	0.20	35
"Triplochiton scleroxylon K.Schum."	"Cameroun"	"0600"	0.49	0.25	
"Triplochiton scleroxylon K.Schum."	"Côte d'Ivoire"	"0609"	0.32	0.34	28
"Triplochiton scleroxylon K.Schum."	"Cameroun"	"0873"	0.36	0.26	29
"Triplochiton scleroxylon K.Schum."	"RCA"	"0917"	0.37	0.22	30
"Triplochiton scleroxylon K.Schum."	"Côte d'Ivoire"	"1280"	0.38	0.32	26
"Triplochiton scleroxylon K.Schum."	"Côte d'Ivoire"	"1310"	0.34	0.19	
"Triplochiton scleroxylon K.Schum."	"Côte d'Ivoire"	"1314"	0.49	0.25	37
"Triplochiton scleroxylon K.Schum."	"Côte d'Ivoire"	"1356"	0.42	0.53	19
"Triplochiton scleroxylon K.Schum."	"Côte d'Ivoire"	"1361"	0.38	0.33	30
"Triplochiton scleroxylon K.Schum."	"Côte d'Ivoire"	"1732"	0.41	0.42	24
"Triplochiton scleroxylon K.Schum."	"Côte d'Ivoire"	"1733"	0.43	0.41	22
"Triplochiton scleroxylon K.Schum."	"RCA"	"1949"	0.32	0.35	24
"Triplochiton scleroxylon K.Schum."	"RCA"	"1976"	0.35	0.31	29
"Triplochiton scleroxylon K.Schum."	"RCA"	"1977"	0.39	0.30	28
"Triplochiton scleroxylon K.Schum."	"RCA"	"1982"	0.34	0.29	32
"Triplochiton scleroxylon K.Schum."	"RCA"	"1993"	0.36	0.30	26
"Triplochiton scleroxylon K.Schum."	"RCA"	"1977A"	0.32	0.27	31
"Triplochiton scleroxylon K.Schum."	"RCA"	"1982A"	0.35	0.63	19
"Triplochiton scleroxylon K.Schum."	"Bénin"	"2912P"	0.39	0.31	26
"Tristania sp"	"Madagascar"	"0642"	0.93	0.32	
"Tsuga heterophylla Sarg."	"Canada"	"2742C"	0.47	0.49	30
"Tsuga heterophylla Sarg."	"Canada"	"2753C"	0.39	0.47	26
"Turraeanthus africana Pellegr."	"Côte d'Ivoire"	"0051"	0.50	0.33	34
"Turraeanthus africana Pellegr."	"Côte d'Ivoire"	"0602"	0.54	0.14	
"Turraeanthus africana Pellegr."	"Côte d'Ivoire"	"0611"	0.65	0.33	36
"Turraeanthus africana Pellegr."	"Côte d'Ivoire"	"1143"	0.63	0.33	36
"Turraeanthus africana Pellegr."	"Rép. Congo"	"2292"	0.58	0.44	28
"Uapaca densifolia Bak."	"Madagascar"	"1524"	0.75	0.46	31
"Uapaca esculenta A.Chev."	"Côte d'Ivoire"	"0862"	0.72	0.44	33
"Uapaca guineensis Muell.Arg."	"Côte d'Ivoire"	"0340"	0.64	0.45	32
"Uapaca guineensis Muell.Arg."	"Guinée"	"1731"	0.67	0.52	25
"Uapaca heudelotii Baill."	"Côte d'Ivoire"	"0374"	0.69	0.61	28
"Uapaca heudelotii Baill."	"Côte d'Ivoire"	"0872"	0.80	0.31	39
"Uapaca louvelii M.Den."	"Madagascar"	"1553"	0.82	0.41	34
"Uapaca louvelii M.Den."	"Madagascar"	"1554"	0.82	0.39	35
"Uapaca paludosa Aubrev."	"Côte d'Ivoire"	"0451"	0.76	0.54	30
"Uapaca sp"	"Madagascar"	"0538"	0.78	0.43	37
"Uapaca sp"	"Cameroun"	"0750"	0.84	0.44	34
"Uapaca sp"	"Madagascar"	"1210"	0.78	0.52	31
"Uapaca sp"	"Madagascar"	"1224"	0.79	0.33	
"Uapaca sp"	"Madagascar"	"1227"	0.88	0.54	28
"Uapaca sp"	"Burundi"	"3065P"	0.72	0.48	28
"Ulmus minor Mill."	"France"	"2135"	0.69	0.51	28
"Ulmus minor Mill."	"France"	"2298"	0.61	0.48	28
"Vantanea sp"	"Brésil"	"2694C"	0.96	0.61	26
"Vantanea sp"	"Brésil"	"2713C"	0.99	0.64	25
"Vatairea paraensis Ducke"	"Guyane francaise"	"2125"	0.83	0.62	25
"Vatairea paraensis Ducke"	"Guyane francaise"	"2190"	0.85	0.58	23
"Vataireopsis sp"	"Brésil"	"0207"	0.58	0.38	25
"Vataireopsis sp"	"Brésil Amazonie"	"2889"	0.76	0.52	22
"Vataireopsis sp"	"Brésil"	"0025V"	0.94	0.55	24
"Vataireopsis sp"	"Brésil"	"2679C"	0.67	0.46	21
"Vataireopsis sp"	"Brésil"	"2714C"	0.67	0.51	20
"Vataireopsis surinamensis Lima"	"Guyane francaise"	"0301G"	0.69	0.43	24
"Virola michelii Heck."	"Guyane francaise"	"0757"	0.49		
"Virola michelii Heck."	"Brésil Amazonie"	"3118"	0.42	0.57	30
"Virola michelii Heck."	"Brésil"	"0139V"	0.56	0.48	32
"Virola michelii Heck."	"Brésil"	"0164V"	0.59	0.49	29
"Virola michelii Heck."	"Guyane francaise"	"0251G"	0.67	0.51	37
"Virola michelii Heck."	"Guyane francaise"	"0253G"	0.58	0.40	34
"Virola michelii Heck."	"Guyane francaise"	"0441G"	0.60	0.47	33
"Virola michelii Heck."	"Guyane francaise"	"0478G"	0.56	0.52	37
"Virola michelii Heck."	"Guyane francaise"	"1198G"	0.63	0.49	41
"Virola michelii Heck."	"Guyane francaise"	"1246G"	0.57	0.33	
"Virola pavonis A.C.Smith"	"Brésil"	"0034V"	0.63	0.32	30
"Virola sp"	"Guyane francaise"	"1309"	0.49	0.53	30
"Virola sp"	"Brésil"	"0045V"	0.52	0.78	22
"Virola sp"	"Brésil"	"0046V"	0.52	0.72	26
"Virola surinamensis Warb."	"Guyane francaise"	"0244"	0.43	0.46	28
"Virola surinamensis Warb."	"Guyane francaise"	"1383"	0.50	0.28	
"Virola surinamensis Warb."	"Guyane francaise"	"0065G"	0.48	0.37	36
"Virola surinamensis Warb."	"Brésil"	"0158V"	0.45	0.47	31
"Virola surinamensis Warb."	"Guyane francaise"	"0350G"	0.44	0.64	33
"Virola surinamensis Warb."	"Guyane francaise"	"0455G"	0.48	0.44	34
"Virola surinamensis Warb."	"Guyane francaise"	"0458G"	0.46	0.33	
"Vitellaria paradoxa Gaertn."	"Mali"	"2063"	1.01	0.53	28
"Vitellaria paradoxa Gaertn."	"Mali"	"2079"	0.89	0.53	26
"Vitellaria paradoxa Gaertn."	"Mali"	"2081"	0.93	0.49	23
"Vitellaria paradoxa Gaertn."	"Mali"	"2089"	0.98	0.57	23
"Vitellaria paradoxa Gaertn."	"Mali"	"2090"	0.95	0.51	26
"Vitex grandifolia Gurke"	"Cameroun"	"0759"	0.50	0.40	26
"Vitex micrantha Gurke"	"Côte d'Ivoire"	"0442"	0.53	0.35	30
"Vitex pachyphylla Bak."	"Gabon"	"0010"	0.55	0.38	33
"Vitex pachyphylla Bak."	"Gabon"	"0367"	0.54	0.51	35
"Vochysia cayennensis Warm."	"Guyane francaise"	"1345"	0.53	0.52	29
"Vochysia cayennensis Warm."	"Guyane francaise"	"1385"	0.52	0.32	
"Vochysia cayennensis Warm."	"Guyane francaise"	"1634"	0.33	0.51	25
"Vochysia cayennensis Warm."	"Guyane francaise"	"1638"	0.37	0.40	29
"Vochysia cayennensis Warm."	"Guyane francaise"	"1677"	0.41	0.55	24
"Vochysia cayennensis Warm."	"Guyane francaise"	"2308"	0.44	0.47	29
"Vochysia cayennensis Warm."	"Guyane francaise"	"2310"	0.44	0.43	29
"Vochysia cayennensis Warm."	"Guyane francaise"	"2346"	0.36	0.45	30
"Vochysia guianensis Aubl."	"Guyane francaise"	"0881"	0.59	0.45	27
"Vochysia guianensis Aubl."	"Guyane francaise"	"2552"	0.57	0.52	30
"Vochysia guianensis Aubl."	"Guyane francaise"	"2560"	0.67	0.53	30
"Vochysia guianensis Aubl."	"Guyane francaise"	"0033G"	0.63	0.41	29
"Vochysia guianensis Aubl."	"Guyane francaise"	"0037G"	0.58	0.49	29
"Vochysia guianensis Aubl."	"Guyane francaise"	"0093G"	0.55	0.36	29
"Vochysia guianensis Aubl."	"Guyane francaise"	"0117G"	0.54	0.44	28
